Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Dark__S02E05.srt,Dark,Dark S02,Dark E05,22,"0:3:7,755","0:3:9,547","Ist es nicht eigenartig,","ist es nicht eigenartig,","['nicht', 'eigenartig', 'es', 'ist']","['Ist', 'es', 'nicht', 'eigenartig']","['Ist', 'es', 'nicht', 'eigenartig', ',']","['sein', 'ich', 'nicht', 'eigenartig', ',']","['AUX', 'PRON', 'PART', 'ADV', 'PUNCT']","sein ich nicht eigenartig ,",AUX PRON PART ADV PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,23,"0:3:9,630","0:3:14,88","dass man die größte Abneigung ausgerechnet den Menschen entgegenbringt,","dass man die größte abneigung ausgerechnet den menschen entgegenbringt,","['entgegenbringt', 'menschen', 'ausgerechnet', 'größte', 'abneigung', 'die', 'dass', 'man', 'den']","['dass', 'man', 'die', 'größte', 'Abneigung', 'ausgerechnet', 'den', 'Menschen', 'entgegenbringt']","['dass', 'man', 'die', 'größte', 'Abneigung', 'ausgerechnet', 'den', 'Menschen', 'entgegenbringt', ',']","['dass', 'man', 'der', 'groß', 'Abneigung', 'ausrechnen', 'der', 'Mensch', 'entgegenbringen', ',']","['SCONJ', 'PRON', 'DET', 'ADJ', 'NOUN', 'ADV', 'DET', 'NOUN', 'VERB', 'PUNCT']","dass man der groß Abneigung ausrechnen der Mensch entgegenbringen ,",SCONJ PRON DET ADJ NOUN ADV DET NOUN VERB PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,24,"0:3:14,172","0:3:16,172",die einem am ähnlichsten sind?,die einem am ähnlichsten sind?,"['einem', 'sind', 'die', 'ähnlichsten', 'am']","['die', 'einem', 'am', 'ähnlichsten', 'sind']","['die', 'einem', 'am', 'ähnlichsten', 'sind', '?']","['der', 'einer', 'am', 'ähnlich', 'sein', '?']","['DET', 'PRON', 'PART', 'ADJ', 'AUX', 'PUNCT']",der einer am ähnlich sein ?,DET PRON PART ADJ AUX PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,25,"0:3:17,755","0:3:20,255","Ich will wissen, wie ich wieder nach Hause komme.","ich will wissen, wie ich wieder nach hause komme.","['nach', 'komme', 'wie', 'hause', 'ich', 'wieder', 'will', 'wissen']","['Ich', 'will', 'wissen', 'wie', 'ich', 'wieder', 'nach', 'Hause', 'komme']","['Ich', 'will', 'wissen', ',', 'wie', 'ich', 'wieder', 'nach', 'Hause', 'komme', '.']","['Ich', 'wollen', 'wissen', ',', 'wie', 'ich', 'wieder', 'nach', 'Haus', 'kommen', '.']","['PRON', 'AUX', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'ADV', 'ADP', 'NOUN', 'VERB', 'PUNCT']","Ich wollen wissen , wie ich wieder nach Haus kommen .",PRON AUX VERB PUNCT SCONJ PRON ADV ADP NOUN VERB PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,27,"0:3:34,880","0:3:36,380",Zieh dich an.,zieh dich an.,"['an', 'zieh', 'dich']","['Zieh', 'dich', 'an']","['Zieh', 'dich', 'an', '.']","['Zieh', 'sich', 'an', '.']","['NOUN', 'PRON', 'ADP', 'PUNCT']",Zieh sich an .,NOUN PRON ADP PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,31,"0:4:38,5","0:4:39,505",Wartet mal.,wartet mal.,"['mal', 'wartet']","['Wartet', 'mal']","['Wartet', 'mal', '.']","['Wartet', 'mal', '.']","['VERB', 'ADV', 'PUNCT']",Wartet mal .,VERB ADV PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,32,"0:4:47,380","0:4:49,88",Ich muss euch was zeigen.,ich muss euch was zeigen.,"['was', 'euch', 'zeigen', 'muss', 'ich']","['Ich', 'muss', 'euch', 'was', 'zeigen']","['Ich', 'muss', 'euch', 'was', 'zeigen', '.']","['Ich', 'muss', 'sich', 'was', 'zeigen', '.']","['PRON', 'AUX', 'PRON', 'PRON', 'VERB', 'PUNCT']",Ich muss sich was zeigen .,PRON AUX PRON PRON VERB PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,33,"0:4:49,588","0:4:53,213",Wir sind verabredet. Vielleicht setzt ihr euch besser hin.,wir sind verabredet. vielleicht setzt ihr euch besser hin.,"['besser', 'wir', 'euch', 'sind', 'vielleicht', 'verabredet', 'hin', 'ihr', 'setzt']","['Wir', 'sind', 'verabredet', 'Vielleicht', 'setzt', 'ihr', 'euch', 'besser', 'hin']","['Wir', 'sind', 'verabredet', '.', 'Vielleicht', 'setzt', 'ihr', 'euch', 'besser', 'hin', '.']","['ich', 'sein', 'verabreden', '.', 'Vielleicht', 'setzen', 'mein', 'sich', 'gut', 'hin', '.']","['PRON', 'AUX', 'VERB', 'PUNCT', 'ADV', 'VERB', 'PRON', 'PRON', 'ADV', 'ADV', 'PUNCT']",ich sein verabreden . Vielleicht setzen mein sich gut hin .,PRON AUX VERB PUNCT ADV VERB PRON PRON ADV ADV PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,34,"0:4:53,297","0:4:56,588",Können wir das wann anders machen? Wir müssen wirklich los.,können wir das wann anders machen? wir müssen wirklich los.,"['wann', 'wir', 'das', 'müssen', 'können', 'machen', 'wirklich', 'los', 'anders']","['Können', 'wir', 'das', 'wann', 'anders', 'machen', 'Wir', 'müssen', 'wirklich', 'los']","['Können', 'wir', 'das', 'wann', 'anders', 'machen', '?', 'Wir', 'müssen', 'wirklich', 'los', '.']","['Können', 'ich', 'der', 'wann', 'anders', 'machen', '?', 'ich', 'müssen', 'wirklich', 'los', '.']","['AUX', 'PRON', 'PRON', 'ADV', 'ADV', 'VERB', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADV', 'PUNCT']",Können ich der wann anders machen ? ich müssen wirklich los .,AUX PRON PRON ADV ADV VERB PUNCT PRON AUX ADV ADV PUNCT
Dark__S02E05.srt,Dark,Dark S02,Dark E05,35,"0:4:57,880","0:4:59,297",Es... Ich...,es... ich...,"['ich', 'es']","['Es', 'Ich']","['Es', '...', 'Ich', '...']","['ich', '...', 'Ich', '...']","['PRON', 'PUNCT', 'PRON', 'PUNCT']",ich ... Ich ...,PRON PUNCT PRON PUNCT
