Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Dark__S01E03.srt,Dark,Dark S01,Dark E03,11,"0:1:17,250","0:1:18,708",Mama?,mama?,['mama'],['Mama'],"['Mama', '?']","['Mama', '?']","['NOUN', 'PUNCT']",Mama ?,NOUN PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,12,"0:1:21,292","0:1:23,0",Mads?,mads?,['mads'],['Mads'],"['Mads', '?']","['Mads', '?']","['PROPN', 'PUNCT']",Mads ?,PROPN PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,13,"0:1:26,833","0:1:30,417",Wer bist du? Wo sind meine Eltern?,wer bist du? wo sind meine eltern?,"['meine', 'eltern', 'du', 'sind', 'wer', 'wo', 'bist']","['Wer', 'bist', 'du', 'Wo', 'sind', 'meine', 'Eltern']","['Wer', 'bist', 'du', '?', 'Wo', 'sind', 'meine', 'Eltern', '?']","['Wer', 'sein', 'du', '?', 'wo', 'sein', 'meinen', 'Eltern', '?']","['PRON', 'AUX', 'PRON', 'PUNCT', 'ADV', 'AUX', 'DET', 'NOUN', 'PUNCT']",Wer sein du ? wo sein meinen Eltern ?,PRON AUX PRON PUNCT ADV AUX DET NOUN PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,14,"0:1:39,667","0:1:42,42","Wer sind Sie? Weißt du, wo er ist?","wer sind sie? weißt du, wo er ist?","['sie', 'ist', 'weißt', 'du', 'sind', 'wer', 'wo', 'er']","['Wer', 'sind', 'Sie', 'Weißt', 'du', 'wo', 'er', 'ist']","['Wer', 'sind', 'Sie', '?', 'Weißt', 'du', ',', 'wo', 'er', 'ist', '?']","['Wer', 'sein', 'ich', '?', 'Weißt', 'du', ',', 'wo', 'ich', 'sein', '?']","['PRON', 'AUX', 'PRON', 'PUNCT', 'VERB', 'PRON', 'PUNCT', 'SCONJ', 'PRON', 'AUX', 'PUNCT']","Wer sein ich ? Weißt du , wo ich sein ?",PRON AUX PRON PUNCT VERB PRON PUNCT SCONJ PRON AUX PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,15,"0:1:42,833","0:1:45,83",Wo ist Mads? Sie tun mir weh.,wo ist mads? sie tun mir weh.,"['tun', 'sie', 'ist', 'mir', 'weh', 'wo', 'mads']","['Wo', 'ist', 'Mads', 'Sie', 'tun', 'mir', 'weh']","['Wo', 'ist', 'Mads', '?', 'Sie', 'tun', 'mir', 'weh', '.']","['wo', 'sein', 'Mads', '?', 'ich', 'tun', 'sich', 'weh', '.']","['ADV', 'AUX', 'PROPN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'ADV', 'PUNCT']",wo sein Mads ? ich tun sich weh .,ADV AUX PROPN PUNCT PRON VERB PRON ADV PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,16,"0:1:45,167","0:1:47,875",Was machst du hier? Nun sag doch was.,was machst du hier? nun sag doch was.,"['doch', 'was', 'sag', 'du', 'hier', 'machst', 'nun']","['Was', 'machst', 'du', 'hier', 'Nun', 'sag', 'doch', 'was']","['Was', 'machst', 'du', 'hier', '?', 'Nun', 'sag', 'doch', 'was', '.']","['Was', 'machen', 'du', 'hier', '?', 'Nun', 'sag', 'doch', 'was', '.']","['PRON', 'VERB', 'PRON', 'ADV', 'PUNCT', 'ADV', 'ADV', 'ADV', 'PRON', 'PUNCT']",Was machen du hier ? Nun sag doch was .,PRON VERB PRON ADV PUNCT ADV ADV ADV PRON PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,17,"0:1:51,917","0:1:54,917",Wann kommt er denn zurück?,wann kommt er denn zurück?,"['zurück', 'kommt', 'denn', 'er', 'wann']","['Wann', 'kommt', 'er', 'denn', 'zurück']","['Wann', 'kommt', 'er', 'denn', 'zurück', '?']","['Wann', 'kommen', 'ich', 'denn', 'zurück', '?']","['ADV', 'VERB', 'PRON', 'ADV', 'ADV', 'PUNCT']",Wann kommen ich denn zurück ?,ADV VERB PRON ADV ADV PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,37,"0:3:49,125","0:3:51,417","Ines, machst du die Nachtschicht?","ines, machst du die nachtschicht?","['du', 'nachtschicht', 'die', 'ines', 'machst']","['Ines', 'machst', 'du', 'die', 'Nachtschicht']","['Ines', ',', 'machst', 'du', 'die', 'Nachtschicht', '?']","['Ines', ',', 'machen', 'du', 'der', 'Nachtschicht', '?']","['PROPN', 'PUNCT', 'VERB', 'PRON', 'DET', 'NOUN', 'PUNCT']","Ines , machen du der Nachtschicht ?",PROPN PUNCT VERB PRON DET NOUN PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,38,"0:3:51,500","0:3:55,167",Frau Schüttlers Tochter ist krank. Ich muss Benni fahren.,frau schüttlers tochter ist krank. ich muss benni fahren.,"['krank', 'ist', 'muss', 'frau', 'fahren', 'tochter', 'benni', 'schüttlers', 'ich']","['Frau', 'Schüttlers', 'Tochter', 'ist', 'krank', 'Ich', 'muss', 'Benni', 'fahren']","['Frau', 'Schüttlers', 'Tochter', 'ist', 'krank', '.', 'Ich', 'muss', 'Benni', 'fahren', '.']","['Frau', 'Schüttlers', 'Tochter', 'sein', 'kranken', '.', 'Ich', 'muss', 'Benni', 'fahren', '.']","['NOUN', 'PROPN', 'NOUN', 'AUX', 'ADV', 'PUNCT', 'PRON', 'ADV', 'PROPN', 'VERB', 'PUNCT']",Frau Schüttlers Tochter sein kranken . Ich muss Benni fahren .,NOUN PROPN NOUN AUX ADV PUNCT PRON ADV PROPN VERB PUNCT
Dark__S01E03.srt,Dark,Dark S01,Dark E03,39,"0:3:55,250","0:3:57,208",Du hast ja keine... Familie.,du hast ja keine... familie.,"['keine', 'du', 'ja', 'familie', 'hast']","['Du', 'hast', 'ja', 'keine', 'Familie']","['Du', 'hast', 'ja', 'keine', '...', 'Familie', '.']","['Du', 'haben', 'ja', 'kein', '...', 'Familie', '.']","['PRON', 'AUX', 'ADV', 'DET', 'PUNCT', 'NOUN', 'PUNCT']",Du haben ja kein ... Familie .,PRON AUX ADV DET PUNCT NOUN PUNCT
