Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Dark__S01E09.srt,Dark,Dark S01,Dark E09,1,"0:0:9,250","0:0:13,167",Seit jeher rätselt der Mensch über seine Herkunft.,seit jeher rätselt der mensch über seine herkunft.,"['der', 'rätselt', 'seine', 'herkunft', 'jeher', 'mensch', 'über', 'seit']","['Seit', 'jeher', 'rätselt', 'der', 'Mensch', 'über', 'seine', 'Herkunft']","['Seit', 'jeher', 'rätselt', 'der', 'Mensch', 'über', 'seine', 'Herkunft', '.']","['seit', 'jeher', 'rätseln', 'der', 'Mensch', 'über', 'mein', 'Herkunft', '.']","['ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",seit jeher rätseln der Mensch über mein Herkunft .,ADP ADV VERB DET NOUN ADP DET NOUN PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,2,"0:0:13,750","0:0:15,167",Seine Entstehung.,seine entstehung.,"['seine', 'entstehung']","['Seine', 'Entstehung']","['Seine', 'Entstehung', '.']","['mein', 'Entstehung', '.']","['DET', 'NOUN', 'PUNCT']",mein Entstehung .,DET NOUN PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,3,"0:0:15,750","0:0:17,167",Von Gott geschaffen?,von gott geschaffen?,"['gott', 'von', 'geschaffen']","['Von', 'Gott', 'geschaffen']","['Von', 'Gott', 'geschaffen', '?']","['Von', 'Gott', 'schaffen', '?']","['ADP', 'NOUN', 'VERB', 'PUNCT']",Von Gott schaffen ?,ADP NOUN VERB PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,4,"0:0:17,250","0:0:20,167",Oder ein Produkt der Evolution?,oder ein produkt der evolution?,"['evolution', 'oder', 'der', 'ein', 'produkt']","['Oder', 'ein', 'Produkt', 'der', 'Evolution']","['Oder', 'ein', 'Produkt', 'der', 'Evolution', '?']","['Oder', 'einen', 'Produkt', 'der', 'Evolution', '?']","['CCONJ', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT']",Oder einen Produkt der Evolution ?,CCONJ DET NOUN DET NOUN PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,5,"0:0:21,250","0:0:25,167","Könnten wir das Gestern und das Morgen gleichzeitig sehen,","könnten wir das gestern und das morgen gleichzeitig sehen,","['morgen', 'wir', 'das', 'könnten', 'gleichzeitig', 'und', 'gestern', 'sehen']","['Könnten', 'wir', 'das', 'Gestern', 'und', 'das', 'Morgen', 'gleichzeitig', 'sehen']","['Könnten', 'wir', 'das', 'Gestern', 'und', 'das', 'Morgen', 'gleichzeitig', 'sehen', ',']","['können', 'ich', 'der', 'Gestern', 'und', 'der', 'Morgen', 'gleichzeitig', 'sehen', ',']","['AUX', 'PRON', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV', 'VERB', 'PUNCT']","können ich der Gestern und der Morgen gleichzeitig sehen ,",AUX PRON DET NOUN CCONJ DET NOUN ADV VERB PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,6,"0:0:25,708","0:0:28,167","den Ursprung und das Ende,","den ursprung und das ende,","['ursprung', 'das', 'den', 'und', 'ende']","['den', 'Ursprung', 'und', 'das', 'Ende']","['den', 'Ursprung', 'und', 'das', 'Ende', ',']","['der', 'Ursprung', 'und', 'der', 'Ende', ',']","['DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT']","der Ursprung und der Ende ,",DET NOUN CCONJ DET NOUN PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,7,"0:0:28,250","0:0:31,333","das ganze Universum in einem Augenblick,","das ganze universum in einem augenblick,","['das', 'augenblick', 'universum', 'in', 'ganze', 'einem']","['das', 'ganze', 'Universum', 'in', 'einem', 'Augenblick']","['das', 'ganze', 'Universum', 'in', 'einem', 'Augenblick', ',']","['der', 'ganze', 'Universum', 'in', 'einer', 'Augenblick', ',']","['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","der ganze Universum in einer Augenblick ,",DET ADJ NOUN ADP DET NOUN PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,8,"0:0:31,417","0:0:36,208",so werden wir endlich Antworten finden auf die größten aller Fragen.,so werden wir endlich antworten finden auf die größten aller fragen.,"['endlich', 'so', 'wir', 'finden', 'antworten', 'werden', 'größten', 'die', 'aller', 'fragen', 'auf']","['so', 'werden', 'wir', 'endlich', 'Antworten', 'finden', 'auf', 'die', 'größten', 'aller', 'Fragen']","['so', 'werden', 'wir', 'endlich', 'Antworten', 'finden', 'auf', 'die', 'größten', 'aller', 'Fragen', '.']","['so', 'werden', 'ich', 'endlich', 'Antwort', 'finden', 'auf', 'der', 'groß', 'all', 'Frage', '.']","['ADV', 'AUX', 'PRON', 'ADV', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'DET', 'NOUN', 'PUNCT']",so werden ich endlich Antwort finden auf der groß all Frage .,ADV AUX PRON ADV NOUN VERB ADP DET ADJ DET NOUN PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,9,"0:0:37,167","0:0:40,167",Was ist der Mensch? Woher kommt er?,was ist der mensch? woher kommt er?,"['was', 'ist', 'der', 'kommt', 'mensch', 'woher', 'er']","['Was', 'ist', 'der', 'Mensch', 'Woher', 'kommt', 'er']","['Was', 'ist', 'der', 'Mensch', '?', 'Woher', 'kommt', 'er', '?']","['Was', 'sein', 'der', 'Mensch', '?', 'Woher', 'kommen', 'ich', '?']","['PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'PRON', 'PUNCT']",Was sein der Mensch ? Woher kommen ich ?,PRON AUX DET NOUN PUNCT ADV VERB PRON PUNCT
Dark__S01E09.srt,Dark,Dark S01,Dark E09,10,"0:0:40,250","0:0:42,42",Was treibt ihn an?,was treibt ihn an?,"['ihn', 'was', 'an', 'treibt']","['Was', 'treibt', 'ihn', 'an']","['Was', 'treibt', 'ihn', 'an', '?']","['Was', 'treiben', 'ich', 'an', '?']","['PRON', 'VERB', 'PRON', 'ADP', 'PUNCT']",Was treiben ich an ?,PRON VERB PRON ADP PUNCT
