Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Dark__S01E06.srt,Dark,Dark S01,Dark E06,3,"0:0:24,208","0:0:26,83",Das ist nicht mehr lustig!,das ist nicht mehr lustig!,"['ist', 'das', 'mehr', 'lustig', 'nicht']","['Das', 'ist', 'nicht', 'mehr', 'lustig']","['Das', 'ist', 'nicht', 'mehr', 'lustig', '!']","['der', 'sein', 'nicht', 'mehr', 'lustig', '!']","['PRON', 'AUX', 'PART', 'ADV', 'ADV', 'PUNCT']",der sein nicht mehr lustig !,PRON AUX PART ADV ADV PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,5,"0:0:29,208","0:0:30,917",Katharina?,katharina?,['katharina'],['Katharina'],"['Katharina', '?']","['Katharina', '?']","['PROPN', 'PUNCT']",Katharina ?,PROPN PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,7,"0:0:32,875","0:0:34,375",Ulrich?,ulrich?,['ulrich'],['Ulrich'],"['Ulrich', '?']","['Ulrich', '?']","['PROPN', 'PUNCT']",Ulrich ?,PROPN PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,8,"0:0:37,292","0:0:39,208",Das ist nicht mehr lustig.,das ist nicht mehr lustig.,"['ist', 'das', 'mehr', 'lustig', 'nicht']","['Das', 'ist', 'nicht', 'mehr', 'lustig']","['Das', 'ist', 'nicht', 'mehr', 'lustig', '.']","['der', 'sein', 'nicht', 'mehr', 'lustig', '.']","['PRON', 'AUX', 'PART', 'ADV', 'ADV', 'PUNCT']",der sein nicht mehr lustig .,PRON AUX PART ADV ADV PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,12,"0:0:55,667","0:0:57,667",Hilfe!,hilfe!,['hilfe'],['Hilfe'],"['Hilfe', '!']","['Hilfe', '!']","['NOUN', 'PUNCT']",Hilfe !,NOUN PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,13,"0:0:57,750","0:0:59,42",Hilfe!,hilfe!,['hilfe'],['Hilfe'],"['Hilfe', '!']","['Hilfe', '!']","['NOUN', 'PUNCT']",Hilfe !,NOUN PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,14,"0:1:0,667","0:1:1,833",Hilfe!,hilfe!,['hilfe'],['Hilfe'],"['Hilfe', '!']","['Hilfe', '!']","['NOUN', 'PUNCT']",Hilfe !,NOUN PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,18,"0:1:23,792","0:1:25,250",Das war nur ein Albtraum.,das war nur ein albtraum.,"['das', 'nur', 'albtraum', 'ein', 'war']","['Das', 'war', 'nur', 'ein', 'Albtraum']","['Das', 'war', 'nur', 'ein', 'Albtraum', '.']","['der', 'sein', 'nur', 'einen', 'Albtraum', '.']","['PRON', 'AUX', 'ADV', 'DET', 'NOUN', 'PUNCT']",der sein nur einen Albtraum .,PRON AUX ADV DET NOUN PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,19,"0:1:26,917","0:1:29,83","Sag mir, dass alles okay ist.","sag mir, dass alles okay ist.","['sag', 'mir', 'ist', 'dass', 'okay', 'alles']","['Sag', 'mir', 'dass', 'alles', 'okay', 'ist']","['Sag', 'mir', ',', 'dass', 'alles', 'okay', 'ist', '.']","['Sag', 'sich', ',', 'dass', 'alle', 'okay', 'sein', '.']","['PROPN', 'PRON', 'PUNCT', 'SCONJ', 'PRON', 'ADV', 'AUX', 'PUNCT']","Sag sich , dass alle okay sein .",PROPN PRON PUNCT SCONJ PRON ADV AUX PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,20,"0:1:33,125","0:1:34,792",Es ist alles okay.,es ist alles okay.,"['alles', 'okay', 'ist', 'es']","['Es', 'ist', 'alles', 'okay']","['Es', 'ist', 'alles', 'okay', '.']","['ich', 'sein', 'alle', 'okay', '.']","['PRON', 'AUX', 'PRON', 'VERB', 'PUNCT']",ich sein alle okay .,PRON AUX PRON VERB PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,40,"0:3:16,625","0:3:20,500","Ein toter Junge, drei Vermisste.","ein toter junge, drei vermisste.","['toter', 'ein', 'drei', 'vermisste', 'junge']","['Ein', 'toter', 'Junge', 'drei', 'Vermisste']","['Ein', 'toter', 'Junge', ',', 'drei', 'Vermisste', '.']","['Ein', 'tot', 'Junge', ',', 'drei', 'Vermisste', '.']","['DET', 'ADJ', 'NOUN', 'PUNCT', 'NUM', 'NOUN', 'PUNCT']","Ein tot Junge , drei Vermisste .",DET ADJ NOUN PUNCT NUM NOUN PUNCT
Dark__S01E06.srt,Dark,Dark S01,Dark E06,41,"0:3:20,583","0:3:24,333",Wir erweitern die Suche. Ihr klingelt an jeder Tür.,wir erweitern die suche. ihr klingelt an jeder tür.,"['an', 'wir', 'klingelt', 'suche', 'die', 'ihr', 'tür', 'jeder', 'erweitern']","['Wir', 'erweitern', 'die', 'Suche', 'Ihr', 'klingelt', 'an', 'jeder', 'Tür']","['Wir', 'erweitern', 'die', 'Suche', '.', 'Ihr', 'klingelt', 'an', 'jeder', 'Tür', '.']","['ich', 'erweitern', 'der', 'Suche', '.', 'mein', 'klingeln', 'an', 'jed', 'Tür', '.']","['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",ich erweitern der Suche . mein klingeln an jed Tür .,PRON VERB DET NOUN PUNCT PRON VERB ADP DET NOUN PUNCT
