Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Dark__S01E02.srt,Dark,Dark S01,Dark E02,6,"0:1:50,833","0:1:52,833",Jonas!,jonas!,['jonas'],['Jonas'],"['Jonas', '!']","['Jonas', '!']","['PROPN', 'PUNCT']",Jonas !,PROPN PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,26,"0:3:38,333","0:3:41,167","Das Opfer ist männlich, zehn bis 12.","das opfer ist männlich, zehn bis 12.","['opfer', 'ist', 'das', 'zehn', 'männlich', 'bis', '12.']","['Das', 'Opfer', 'ist', 'männlich', 'zehn', 'bis', '12.']","['Das', 'Opfer', 'ist', 'männlich', ',', 'zehn', 'bis', '12.']","['der', 'Opfer', 'sein', 'männlich', ',', 'zehn', 'bis', '12.']","['DET', 'NOUN', 'AUX', 'ADV', 'PUNCT', 'NUM', 'CCONJ', 'ADJ']","der Opfer sein männlich , zehn bis 12.",DET NOUN AUX ADV PUNCT NUM CCONJ ADJ
Dark__S01E02.srt,Dark,Dark S01,Dark E02,27,"0:3:41,250","0:3:44,542",Zeitpunkt des Todes vor... etwa 16 Stunden.,zeitpunkt des todes vor... etwa 16 stunden.,"['zeitpunkt', 'stunden', 'etwa', '16', 'des', 'vor', 'todes']","['Zeitpunkt', 'des', 'Todes', 'vor', 'etwa', '16', 'Stunden']","['Zeitpunkt', 'des', 'Todes', 'vor', '...', 'etwa', '16', 'Stunden', '.']","['Zeitpunkt', 'der', 'Tod', 'vor', '...', 'etwa', '16', 'Stunde', '.']","['NOUN', 'DET', 'NOUN', 'ADP', 'PUNCT', 'ADV', 'NUM', 'NOUN', 'PUNCT']",Zeitpunkt der Tod vor ... etwa 16 Stunde .,NOUN DET NOUN ADP PUNCT ADV NUM NOUN PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,28,"0:3:44,917","0:3:47,750",Diese Verbrennung an den Augen ist eigenartig.,diese verbrennung an den augen ist eigenartig.,"['an', 'ist', 'augen', 'den', 'verbrennung', 'diese', 'eigenartig']","['Diese', 'Verbrennung', 'an', 'den', 'Augen', 'ist', 'eigenartig']","['Diese', 'Verbrennung', 'an', 'den', 'Augen', 'ist', 'eigenartig', '.']","['Diese', 'Verbrennung', 'an', 'der', 'Auge', 'sein', 'eigenartig', '.']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'ADV', 'PUNCT']",Diese Verbrennung an der Auge sein eigenartig .,DET NOUN ADP DET NOUN AUX ADV PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,29,"0:3:47,833","0:3:49,292",Wie geschmolzen.,wie geschmolzen.,"['geschmolzen', 'wie']","['Wie', 'geschmolzen']","['Wie', 'geschmolzen', '.']","['Wie', 'schmelzen', '.']","['ADV', 'VERB', 'PUNCT']",Wie schmelzen .,ADV VERB PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,30,"0:3:49,375","0:3:53,500","Keine Anzeichen von sexuellem Missbrauch. Kein Sperma, keine fremde DNA.","keine anzeichen von sexuellem missbrauch. kein sperma, keine fremde dna.","['kein', 'keine', 'fremde', 'sperma', 'sexuellem', 'missbrauch', 'anzeichen', 'dna', 'von']","['Keine', 'Anzeichen', 'von', 'sexuellem', 'Missbrauch', 'Kein', 'Sperma', 'keine', 'fremde', 'DNA']","['Keine', 'Anzeichen', 'von', 'sexuellem', 'Missbrauch', '.', 'Kein', 'Sperma', ',', 'keine', 'fremde', 'DNA', '.']","['kein', 'Anzeichen', 'von', 'sexuell', 'Missbrauch', '.', 'kein', 'Sperma', ',', 'kein', 'fremd', 'DNA', '.']","['DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PUNCT']","kein Anzeichen von sexuell Missbrauch . kein Sperma , kein fremd DNA .",DET NOUN ADP ADJ NOUN PUNCT DET NOUN PUNCT DET ADJ NOUN PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,31,"0:3:53,583","0:3:56,167","Ach so, eine Sache ist seltsam. Schau mal hier.","ach so, eine sache ist seltsam. schau mal hier.","['so', 'mal', 'schau', 'ist', 'eine', 'hier', 'seltsam', 'ach', 'sache']","['Ach', 'so', 'eine', 'Sache', 'ist', 'seltsam', 'Schau', 'mal', 'hier']","['Ach', 'so', ',', 'eine', 'Sache', 'ist', 'seltsam', '.', 'Schau', 'mal', 'hier', '.']","['Ach', 'so', ',', 'einen', 'Sache', 'sein', 'seltsam', '.', 'Schau', 'mal', 'hier', '.']","['INTJ', 'ADV', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADV', 'PUNCT', 'ADV', 'ADV', 'ADV', 'PUNCT']","Ach so , einen Sache sein seltsam . Schau mal hier .",INTJ ADV PUNCT DET NOUN AUX ADV PUNCT ADV ADV ADV PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,32,"0:3:57,250","0:4:0,542",Neben den Verbrennungen sind die Gehörgänge zerstört.,neben den verbrennungen sind die gehörgänge zerstört.,"['neben', 'verbrennungen', 'sind', 'die', 'den', 'gehörgänge', 'zerstört']","['Neben', 'den', 'Verbrennungen', 'sind', 'die', 'Gehörgänge', 'zerstört']","['Neben', 'den', 'Verbrennungen', 'sind', 'die', 'Gehörgänge', 'zerstört', '.']","['Neben', 'der', 'Verbrennung', 'sein', 'der', 'Gehörgänge', 'zerstören', '.']","['ADP', 'DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'VERB', 'PUNCT']",Neben der Verbrennung sein der Gehörgänge zerstören .,ADP DET NOUN AUX DET NOUN VERB PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,33,"0:4:0,625","0:4:4,917",Auch das Innenohr ist völlig lädiert. Beide Trommelfelle sind geplatzt.,auch das innenohr ist völlig lädiert. beide trommelfelle sind geplatzt.,"['trommelfelle', 'geplatzt', 'auch', 'ist', 'innenohr', 'das', 'lädiert', 'beide', 'sind', 'völlig']","['Auch', 'das', 'Innenohr', 'ist', 'völlig', 'lädiert', 'Beide', 'Trommelfelle', 'sind', 'geplatzt']","['Auch', 'das', 'Innenohr', 'ist', 'völlig', 'lädiert', '.', 'Beide', 'Trommelfelle', 'sind', 'geplatzt', '.']","['Auch', 'der', 'Innenohr', 'sein', 'völlig', 'lädieren', '.', 'beid', 'Trommelfelle', 'sein', 'platzen', '.']","['ADV', 'DET', 'NOUN', 'AUX', 'ADV', 'ADV', 'PUNCT', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT']",Auch der Innenohr sein völlig lädieren . beid Trommelfelle sein platzen .,ADV DET NOUN AUX ADV ADV PUNCT DET NOUN AUX VERB PUNCT
Dark__S01E02.srt,Dark,Dark S01,Dark E02,34,"0:4:5,0","0:4:6,417",Extreme Lautstärke?,extreme lautstärke?,"['extreme', 'lautstärke']","['Extreme', 'Lautstärke']","['Extreme', 'Lautstärke', '?']","['Extrem', 'Lautstärke', '?']","['ADJ', 'NOUN', 'PUNCT']",Extrem Lautstärke ?,ADJ NOUN PUNCT
