Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Dark__S02E03.srt,Dark,Dark S02,Dark E03,2,"0:0:10,588","0:0:12,838","Ich hab gesehen, wie du aufwächst.","ich hab gesehen, wie du aufwächst.","['du', 'wie', 'aufwächst', 'gesehen', 'hab', 'ich']","['Ich', 'hab', 'gesehen', 'wie', 'du', 'aufwächst']","['Ich', 'hab', 'gesehen', ',', 'wie', 'du', 'aufwächst', '.']","['Ich', 'hab', 'sehen', ',', 'wie', 'du', 'aufwachsen', '.']","['PRON', 'AUX', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'PUNCT']","Ich hab sehen , wie du aufwachsen .",PRON AUX VERB PUNCT SCONJ PRON VERB PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,3,"0:0:17,463","0:0:19,130",Wie du zum Mann wirst.,wie du zum mann wirst.,"['du', 'mann', 'wie', 'wirst', 'zum']","['Wie', 'du', 'zum', 'Mann', 'wirst']","['Wie', 'du', 'zum', 'Mann', 'wirst', '.']","['Wie', 'du', 'zum', 'Mann', 'werden', '.']","['SCONJ', 'PRON', 'ADP', 'NOUN', 'ADV', 'PUNCT']",Wie du zum Mann werden .,SCONJ PRON ADP NOUN ADV PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,4,"0:0:21,297","0:0:23,297",Den ganzen Kreislauf deines Lebens.,den ganzen kreislauf deines lebens.,"['deines', 'lebens', 'kreislauf', 'den', 'ganzen']","['Den', 'ganzen', 'Kreislauf', 'deines', 'Lebens']","['Den', 'ganzen', 'Kreislauf', 'deines', 'Lebens', '.']","['der', 'ganz', 'Kreislauf', 'mein', 'Leben', '.']","['DET', 'ADJ', 'NOUN', 'DET', 'NOUN', 'PUNCT']",der ganz Kreislauf mein Leben .,DET ADJ NOUN DET NOUN PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,5,"0:0:24,547","0:0:26,213",Die Zeit hat dich auserwählt.,die zeit hat dich auserwählt.,"['zeit', 'dich', 'die', 'auserwählt', 'hat']","['Die', 'Zeit', 'hat', 'dich', 'auserwählt']","['Die', 'Zeit', 'hat', 'dich', 'auserwählt', '.']","['der', 'Zeit', 'haben', 'sich', 'auserwählen', '.']","['DET', 'NOUN', 'AUX', 'PRON', 'VERB', 'PUNCT']",der Zeit haben sich auserwählen .,DET NOUN AUX PRON VERB PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,6,"0:0:29,5","0:0:30,672",Gott hat dich auserwählt.,gott hat dich auserwählt.,"['gott', 'dich', 'hat', 'auserwählt']","['Gott', 'hat', 'dich', 'auserwählt']","['Gott', 'hat', 'dich', 'auserwählt', '.']","['Gott', 'haben', 'sich', 'auserwählen', '.']","['NOUN', 'AUX', 'PRON', 'VERB', 'PUNCT']",Gott haben sich auserwählen .,NOUN AUX PRON VERB PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,7,"0:0:39,880","0:0:42,922","Vergiss nicht, dass wir jetzt auch dein Zuhause sind.","vergiss nicht, dass wir jetzt auch dein zuhause sind.","['wir', 'auch', 'vergiss', 'sind', 'dass', 'dein', 'zuhause', 'jetzt', 'nicht']","['Vergiss', 'nicht', 'dass', 'wir', 'jetzt', 'auch', 'dein', 'Zuhause', 'sind']","['Vergiss', 'nicht', ',', 'dass', 'wir', 'jetzt', 'auch', 'dein', 'Zuhause', 'sind', '.']","['Vergiss', 'nicht', ',', 'dass', 'ich', 'jetzt', 'auch', 'mein', 'Zuhause', 'sein', '.']","['PROPN', 'PART', 'PUNCT', 'SCONJ', 'PRON', 'ADV', 'ADV', 'DET', 'NOUN', 'AUX', 'PUNCT']","Vergiss nicht , dass ich jetzt auch mein Zuhause sein .",PROPN PART PUNCT SCONJ PRON ADV ADV DET NOUN AUX PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,8,"0:0:43,5","0:0:44,713",Dir wird kein Leid geschehen.,dir wird kein leid geschehen.,"['kein', 'geschehen', 'leid', 'wird', 'dir']","['Dir', 'wird', 'kein', 'Leid', 'geschehen']","['Dir', 'wird', 'kein', 'Leid', 'geschehen', '.']","['sich', 'werden', 'kein', 'Leid', 'geschehen', '.']","['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'PUNCT']",sich werden kein Leid geschehen .,PRON AUX DET NOUN VERB PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,9,"0:0:45,880","0:0:47,463",Wir wachen über dich.,wir wachen über dich.,"['über', 'wachen', 'dich', 'wir']","['Wir', 'wachen', 'über', 'dich']","['Wir', 'wachen', 'über', 'dich', '.']","['ich', 'wachen', 'über', 'sich', '.']","['PRON', 'VERB', 'ADP', 'PRON', 'PUNCT']",ich wachen über sich .,PRON VERB ADP PRON PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,10,"0:0:51,130","0:0:52,922",Die Zeit ist immer mit dir.,die zeit ist immer mit dir.,"['zeit', 'ist', 'immer', 'die', 'dir', 'mit']","['Die', 'Zeit', 'ist', 'immer', 'mit', 'dir']","['Die', 'Zeit', 'ist', 'immer', 'mit', 'dir', '.']","['der', 'Zeit', 'sein', 'immer', 'mit', 'sich', '.']","['DET', 'NOUN', 'AUX', 'ADV', 'ADP', 'PRON', 'PUNCT']",der Zeit sein immer mit sich .,DET NOUN AUX ADV ADP PRON PUNCT
Dark__S02E03.srt,Dark,Dark S02,Dark E03,11,"0:0:54,213","0:0:55,672","Egal, wohin du gehst.","egal, wohin du gehst.","['wohin', 'egal', 'gehst', 'du']","['Egal', 'wohin', 'du', 'gehst']","['Egal', ',', 'wohin', 'du', 'gehst', '.']","['Egal', ',', 'wohin', 'du', 'gehen', '.']","['ADV', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'PUNCT']","Egal , wohin du gehen .",ADV PUNCT SCONJ PRON VERB PUNCT
