Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Dark__S02E08.srt,Dark,Dark S02,Dark E08,5,"0:1:52,47","0:1:54,172",Der Anfang ist das Ende.,der anfang ist das ende.,"['das', 'ist', 'der', 'anfang', 'ende']","['Der', 'Anfang', 'ist', 'das', 'Ende']","['Der', 'Anfang', 'ist', 'das', 'Ende', '.']","['der', 'Anfang', 'sein', 'der', 'Ende', '.']","['DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'PUNCT']",der Anfang sein der Ende .,DET NOUN AUX DET NOUN PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,6,"0:1:56,130","0:1:58,130",Und das Ende ist der Anfang.,und das ende ist der anfang.,"['ist', 'das', 'der', 'anfang', 'und', 'ende']","['Und', 'das', 'Ende', 'ist', 'der', 'Anfang']","['Und', 'das', 'Ende', 'ist', 'der', 'Anfang', '.']","['und', 'der', 'Ende', 'sein', 'der', 'Anfang', '.']","['CCONJ', 'DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'PUNCT']",und der Ende sein der Anfang .,CCONJ DET NOUN AUX DET NOUN PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,7,"0:2:0,422","0:2:2,588",Alles ist miteinander verbunden.,alles ist miteinander verbunden.,"['alles', 'miteinander', 'verbunden', 'ist']","['Alles', 'ist', 'miteinander', 'verbunden']","['Alles', 'ist', 'miteinander', 'verbunden', '.']","['alle', 'sein', 'miteinander', 'verbinden', '.']","['PRON', 'AUX', 'ADV', 'VERB', 'PUNCT']",alle sein miteinander verbinden .,PRON AUX ADV VERB PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,8,"0:2:5,630","0:2:7,5","Zukunft,","zukunft,",['zukunft'],['Zukunft'],"['Zukunft', ',']","['Zukunft', ',']","['NOUN', 'PUNCT']","Zukunft ,",NOUN PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,9,"0:2:7,547","0:2:8,963",Vergangenheit,vergangenheit,['vergangenheit'],['Vergangenheit'],['Vergangenheit'],['Vergangenheit'],['NOUN'],Vergangenheit,NOUN
Dark__S02E08.srt,Dark,Dark S02,Dark E08,10,"0:2:9,713","0:2:11,213",und Gegenwart.,und gegenwart.,"['und', 'gegenwart']","['und', 'Gegenwart']","['und', 'Gegenwart', '.']","['und', 'Gegenwart', '.']","['CCONJ', 'NOUN', 'PUNCT']",und Gegenwart .,CCONJ NOUN PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,11,"0:2:13,838","0:2:16,588","Ich konnte ihr nicht sagen, wer ihre Mutter ist.","ich konnte ihr nicht sagen, wer ihre mutter ist.","['ihre', 'ist', 'sagen', 'konnte', 'mutter', 'wer', 'nicht', 'ihr', 'ich']","['Ich', 'konnte', 'ihr', 'nicht', 'sagen', 'wer', 'ihre', 'Mutter', 'ist']","['Ich', 'konnte', 'ihr', 'nicht', 'sagen', ',', 'wer', 'ihre', 'Mutter', 'ist', '.']","['Ich', 'können', 'mein', 'nicht', 'sagen', ',', 'wer', 'mein', 'Mutter', 'sein', '.']","['PRON', 'AUX', 'PRON', 'PART', 'VERB', 'PUNCT', 'PRON', 'DET', 'NOUN', 'AUX', 'PUNCT']","Ich können mein nicht sagen , wer mein Mutter sein .",PRON AUX PRON PART VERB PUNCT PRON DET NOUN AUX PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,12,"0:2:20,88","0:2:22,463","Genauso wenig wie ich dir sagen kann,","genauso wenig wie ich dir sagen kann,","['wenig', 'sagen', 'genauso', 'wie', 'kann', 'dir', 'ich']","['Genauso', 'wenig', 'wie', 'ich', 'dir', 'sagen', 'kann']","['Genauso', 'wenig', 'wie', 'ich', 'dir', 'sagen', 'kann', ',']","['Genauso', 'wenig', 'wie', 'ich', 'sich', 'sagen', 'können', ',']","['ADV', 'PRON', 'ADP', 'PRON', 'PRON', 'VERB', 'AUX', 'PUNCT']","Genauso wenig wie ich sich sagen können ,",ADV PRON ADP PRON PRON VERB AUX PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,13,"0:2:23,922","0:2:25,713",was deine Bestimmung ist...,was deine bestimmung ist...,"['deine', 'was', 'bestimmung', 'ist']","['was', 'deine', 'Bestimmung', 'ist']","['was', 'deine', 'Bestimmung', 'ist', '...']","['was', 'mein', 'Bestimmung', 'sein', '...']","['PRON', 'DET', 'NOUN', 'AUX', 'PUNCT']",was mein Bestimmung sein ...,PRON DET NOUN AUX PUNCT
Dark__S02E08.srt,Dark,Dark S02,Dark E08,14,"0:2:28,630","0:2:30,422",...und was ich heute tun muss.,...und was ich heute tun muss.,"['was', 'tun', 'muss', 'heute', 'und', 'ich']","['und', 'was', 'ich', 'heute', 'tun', 'muss']","['...', 'und', 'was', 'ich', 'heute', 'tun', 'muss', '.']","['...', 'und', 'was', 'ich', 'heute', 'tun', 'muss', '.']","['PUNCT', 'CCONJ', 'PRON', 'PRON', 'ADV', 'VERB', 'ADV', 'PUNCT']",... und was ich heute tun muss .,PUNCT CCONJ PRON PRON ADV VERB ADV PUNCT
