Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,2,"0:0:17,160","0:0:18,760","Bisher bei ""Babylon Berlin"",","bisher bei ""babylon berlin"",","['bei', 'babylon', 'bisher', 'berlin']","['Bisher', 'bei', 'Babylon', 'Berlin']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['ADV', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","Bisher bei "" Babylon Berlin "" ,",ADV ADP PUNCT PROPN PROPN PUNCT PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,3,"0:0:18,840","0:0:22,560",Ich führe dich jetzt zurück zu der Quelle deiner Angst.,ich führe dich jetzt zurück zu der quelle deiner angst.,"['zurück', 'deiner', 'der', 'dich', 'angst', 'ich', 'jetzt', 'quelle', 'zu', 'führe']","['Ich', 'führe', 'dich', 'jetzt', 'zurück', 'zu', 'der', 'Quelle', 'deiner', 'Angst']","['Ich', 'führe', 'dich', 'jetzt', 'zurück', 'zu', 'der', 'Quelle', 'deiner', 'Angst', '.']","['Ich', 'führen', 'sich', 'jetzt', 'zurück', 'zu', 'der', 'Quelle', 'sich', 'Angst', '.']","['PRON', 'VERB', 'PRON', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PUNCT']",Ich führen sich jetzt zurück zu der Quelle sich Angst .,PRON VERB PRON ADV ADV ADP DET NOUN DET NOUN PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,5,"0:0:26,320","0:0:28,40",Mein Bruder lebt noch!,mein bruder lebt noch!,"['bruder', 'lebt', 'noch', 'mein']","['Mein', 'Bruder', 'lebt', 'noch']","['Mein', 'Bruder', 'lebt', 'noch', '!']","['mein', 'Bruder', 'leben', 'noch', '!']","['DET', 'NOUN', 'VERB', 'ADV', 'PUNCT']",mein Bruder leben noch !,DET NOUN VERB ADV PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,6,"0:0:28,120","0:0:30,520",Da sind noch zwei!  Nicht bewegen!,da sind noch zwei!  nicht bewegen!,"['sind', 'bewegen', 'da', 'nicht', 'zwei', 'noch']","['Da', 'sind', 'noch', 'zwei', 'Nicht', 'bewegen']","['Da', 'sind', 'noch', 'zwei', '!', ' ', 'Nicht', 'bewegen', '!']","['da', 'sein', 'noch', 'zwei', '!', ' ', 'Nicht', 'bewegen', '!']","['ADV', 'AUX', 'ADV', 'NUM', 'PUNCT', 'SPACE', 'PART', 'VERB', 'PUNCT']",da sein noch zwei !   Nicht bewegen !,ADV AUX ADV NUM PUNCT SPACE PART VERB PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,7,"0:0:30,600","0:0:33,440","Ich wurde gefangen genommen und war gezwungen, Anno zurückzulassen.","ich wurde gefangen genommen und war gezwungen, anno zurückzulassen.","['gezwungen', 'wurde', 'anno', 'gefangen', 'war', 'zurückzulassen', 'genommen', 'und', 'ich']","['Ich', 'wurde', 'gefangen', 'genommen', 'und', 'war', 'gezwungen', 'Anno', 'zurückzulassen']","['Ich', 'wurde', 'gefangen', 'genommen', 'und', 'war', 'gezwungen', ',', 'Anno', 'zurückzulassen', '.']","['Ich', 'werden', 'fangen', 'nehmen', 'und', 'sein', 'zwingen', ',', 'Anno', 'zurücklassen', '.']","['PRON', 'AUX', 'ADV', 'VERB', 'CCONJ', 'AUX', 'VERB', 'PUNCT', 'NOUN', 'VERB', 'PUNCT']","Ich werden fangen nehmen und sein zwingen , Anno zurücklassen .",PRON AUX ADV VERB CCONJ AUX VERB PUNCT NOUN VERB PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,8,"0:0:33,520","0:0:35,240",Und keine Spur von Ihrem Bruder?,und keine spur von ihrem bruder?,"['keine', 'bruder', 'spur', 'ihrem', 'und', 'von']","['Und', 'keine', 'Spur', 'von', 'Ihrem', 'Bruder']","['Und', 'keine', 'Spur', 'von', 'Ihrem', 'Bruder', '?']","['und', 'kein', 'Spur', 'von', 'mein', 'Bruder', '?']","['CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",und kein Spur von mein Bruder ?,CCONJ DET NOUN ADP DET NOUN PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,9,"0:0:36,0","0:0:37,280",Der Zug wird zurückgeschickt,der zug wird zurückgeschickt,"['wird', 'der', 'zug', 'zurückgeschickt']","['Der', 'Zug', 'wird', 'zurückgeschickt']","['Der', 'Zug', 'wird', 'zurückgeschickt']","['der', 'Zug', 'werden', 'zurückgeschickt']","['DET', 'NOUN', 'AUX', 'VERB']",der Zug werden zurückgeschickt,DET NOUN AUX VERB
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,10,"0:0:37,360","0:0:39,40",und damit auch der Waggon mit dem Gold.,und damit auch der waggon mit dem gold.,"['gold', 'dem', 'auch', 'der', 'waggon', 'damit', 'und', 'mit']","['und', 'damit', 'auch', 'der', 'Waggon', 'mit', 'dem', 'Gold']","['und', 'damit', 'auch', 'der', 'Waggon', 'mit', 'dem', 'Gold', '.']","['und', 'damit', 'auch', 'der', 'Waggon', 'mit', 'der', 'Gold', '.']","['CCONJ', 'ADV', 'ADV', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",und damit auch der Waggon mit der Gold .,CCONJ ADV ADV DET NOUN ADP DET NOUN PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,11,"0:0:39,120","0:0:40,800",In dem Waggon ist kein Gold. Doch.,in dem waggon ist kein gold. doch.,"['kein', 'doch', 'gold', 'dem', 'ist', 'waggon', 'in']","['In', 'dem', 'Waggon', 'ist', 'kein', 'Gold', 'Doch']","['In', 'dem', 'Waggon', 'ist', 'kein', 'Gold', '.', 'Doch', '.']","['In', 'der', 'Waggon', 'sein', 'kein', 'Gold', '.', 'doch', '.']","['ADP', 'DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'PUNCT']",In der Waggon sein kein Gold . doch .,ADP DET NOUN AUX DET NOUN PUNCT CCONJ PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,12,"0:0:40,880","0:0:42,880",Die Waggonnummern wurden ausgetauscht.,die waggonnummern wurden ausgetauscht.,"['waggonnummern', 'wurden', 'ausgetauscht', 'die']","['Die', 'Waggonnummern', 'wurden', 'ausgetauscht']","['Die', 'Waggonnummern', 'wurden', 'ausgetauscht', '.']","['der', 'Waggonnummern', 'werden', 'austauschen', '.']","['DET', 'NOUN', 'AUX', 'VERB', 'PUNCT']",der Waggonnummern werden austauschen .,DET NOUN AUX VERB PUNCT
Babylon_Berlin__S02E08.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E08,13,"0:0:42,960","0:0:45,840","Wolter trifft da einen, den Jänicke nicht kannte.","wolter trifft da einen, den jänicke nicht kannte.","['jänicke', 'trifft', 'einen', 'kannte', 'da', 'den', 'nicht', 'wolter']","['Wolter', 'trifft', 'da', 'einen', 'den', 'Jänicke', 'nicht', 'kannte']","['Wolter', 'trifft', 'da', 'einen', ',', 'den', 'Jänicke', 'nicht', 'kannte', '.']","['Wolter', 'treffen', 'da', 'ein', ',', 'der', 'Jänicke', 'nicht', 'kennen', '.']","['NOUN', 'VERB', 'ADV', 'PRON', 'PUNCT', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT']","Wolter treffen da ein , der Jänicke nicht kennen .",NOUN VERB ADV PRON PUNCT DET NOUN PART VERB PUNCT
