Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,2,"0:0:17,600","0:0:19,0","Bisher bei ""Babylon Berlin"",","bisher bei ""babylon berlin"",","['bei', 'babylon', 'bisher', 'berlin']","['Bisher', 'bei', 'Babylon', 'Berlin']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['ADV', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","Bisher bei "" Babylon Berlin "" ,",ADV ADP PUNCT PROPN PROPN PUNCT PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,3,"0:0:19,80","0:0:20,640","Diese Unterlagen sind der Beweis,","diese unterlagen sind der beweis,","['beweis', 'unterlagen', 'der', 'sind', 'diese']","['Diese', 'Unterlagen', 'sind', 'der', 'Beweis']","['Diese', 'Unterlagen', 'sind', 'der', 'Beweis', ',']","['Diese', 'Unterlage', 'sein', 'der', 'Beweis', ',']","['DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'PUNCT']","Diese Unterlage sein der Beweis ,",DET NOUN AUX DET NOUN PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,4,"0:0:20,720","0:0:23,320",dass es einen deutschen Stützpunkt in der Sowjetunion gibt.,dass es einen deutschen stützpunkt in der sowjetunion gibt.,"['deutschen', 'der', 'einen', 'dass', 'stützpunkt', 'sowjetunion', 'in', 'gibt', 'es']","['dass', 'es', 'einen', 'deutschen', 'Stützpunkt', 'in', 'der', 'Sowjetunion', 'gibt']","['dass', 'es', 'einen', 'deutschen', 'Stützpunkt', 'in', 'der', 'Sowjetunion', 'gibt', '.']","['dass', 'ich', 'ein', 'deutsch', 'Stützpunkt', 'in', 'der', 'Sowjetunion', 'geben', '.']","['SCONJ', 'PRON', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'VERB', 'PUNCT']",dass ich ein deutsch Stützpunkt in der Sowjetunion geben .,SCONJ PRON DET ADJ NOUN ADP DET PROPN VERB PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,5,"0:0:23,400","0:0:27,40",Wo deutsche Piloten von deutschen Experten zu Kampfpiloten ausgebildet werden.,wo deutsche piloten von deutschen experten zu kampfpiloten ausgebildet werden.,"['deutschen', 'deutsche', 'werden', 'kampfpiloten', 'piloten', 'ausgebildet', 'zu', 'wo', 'von', 'experten']","['Wo', 'deutsche', 'Piloten', 'von', 'deutschen', 'Experten', 'zu', 'Kampfpiloten', 'ausgebildet', 'werden']","['Wo', 'deutsche', 'Piloten', 'von', 'deutschen', 'Experten', 'zu', 'Kampfpiloten', 'ausgebildet', 'werden', '.']","['wo', 'deutsch', 'Pilot', 'von', 'deutsch', 'Experte', 'zu', 'Kampfpiloten', 'ausbilden', 'werden', '.']","['SCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'AUX', 'PUNCT']",wo deutsch Pilot von deutsch Experte zu Kampfpiloten ausbilden werden .,SCONJ ADJ NOUN ADP ADJ NOUN ADP NOUN VERB AUX PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,6,"0:0:27,120","0:0:28,400",Was brauchen Sie noch?,was brauchen sie noch?,"['noch', 'was', 'sie', 'brauchen']","['Was', 'brauchen', 'Sie', 'noch']","['Was', 'brauchen', 'Sie', 'noch', '?']","['Was', 'brauchen', 'ich', 'noch', '?']","['PRON', 'VERB', 'PRON', 'ADV', 'PUNCT']",Was brauchen ich noch ?,PRON VERB PRON ADV PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,7,"0:0:28,480","0:0:30,560",Zeugen. Akten. Fotografien.,zeugen. akten. fotografien.,"['fotografien', 'akten', 'zeugen']","['Zeugen', 'Akten', 'Fotografien']","['Zeugen', '.', 'Akten', '.', 'Fotografien', '.']","['Zeuge', '.', 'Akte', '.', 'Fotografie', '.']","['NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",Zeuge . Akte . Fotografie .,NOUN PUNCT NOUN PUNCT NOUN PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,8,"0:0:38,320","0:0:40,880","Es gibt noch etwas anderes, das merkwürdig ist.","es gibt noch etwas anderes, das merkwürdig ist.","['das', 'merkwürdig', 'anderes', 'ist', 'etwas', 'noch', 'gibt', 'es']","['Es', 'gibt', 'noch', 'etwas', 'anderes', 'das', 'merkwürdig', 'ist']","['Es', 'gibt', 'noch', 'etwas', 'anderes', ',', 'das', 'merkwürdig', 'ist', '.']","['ich', 'geben', 'noch', 'etwas', 'ander', ',', 'der', 'merkwürdig', 'sein', '.']","['PRON', 'VERB', 'ADV', 'DET', 'PRON', 'PUNCT', 'PRON', 'ADV', 'AUX', 'PUNCT']","ich geben noch etwas ander , der merkwürdig sein .",PRON VERB ADV DET PRON PUNCT PRON ADV AUX PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,9,"0:0:40,960","0:0:43,800","Beide Opfer starben, als sie gerade auf dem Weg zu Ihnen,","beide opfer starben, als sie gerade auf dem weg zu ihnen,","['weg', 'dem', 'gerade', 'sie', 'opfer', 'beide', 'ihnen', 'als', 'starben', 'zu', 'auf']","['Beide', 'Opfer', 'starben', 'als', 'sie', 'gerade', 'auf', 'dem', 'Weg', 'zu', 'Ihnen']","['Beide', 'Opfer', 'starben', ',', 'als', 'sie', 'gerade', 'auf', 'dem', 'Weg', 'zu', 'Ihnen', ',']","['beid', 'Opfer', 'sterben', ',', 'als', 'ich', 'gerade', 'auf', 'der', 'Weg', 'zu', 'ich', ',']","['DET', 'NOUN', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']","beid Opfer sterben , als ich gerade auf der Weg zu ich ,",DET NOUN VERB PUNCT SCONJ PRON ADV ADP DET NOUN ADP PRON PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,10,"0:0:43,880","0:0:46,400","bzw. schon bei Ihnen eingetroffen waren, Herr Rath.","bzw. schon bei ihnen eingetroffen waren, herr rath.","['bzw.', 'schon', 'waren', 'bei', 'ihnen', 'herr', 'eingetroffen', 'rath']","['bzw.', 'schon', 'bei', 'Ihnen', 'eingetroffen', 'waren', 'Herr', 'Rath']","['bzw.', 'schon', 'bei', 'Ihnen', 'eingetroffen', 'waren', ',', 'Herr', 'Rath', '.']","['bzw.', 'schon', 'bei', 'ich', 'eintreffen', 'sein', ',', 'Herr', 'Rath', '.']","['CCONJ', 'ADV', 'ADP', 'PRON', 'VERB', 'AUX', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT']","bzw. schon bei ich eintreffen sein , Herr Rath .",CCONJ ADV ADP PRON VERB AUX PUNCT NOUN PROPN PUNCT
Babylon_Berlin__S02E05.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E05,11,"0:0:46,480","0:0:48,760",Bitte was? Jänicke wurde von Ihrem Neffen gefunden.,bitte was? jänicke wurde von ihrem neffen gefunden.,"['was', 'neffen', 'gefunden', 'jänicke', 'wurde', 'bitte', 'ihrem', 'von']","['Bitte', 'was', 'Jänicke', 'wurde', 'von', 'Ihrem', 'Neffen', 'gefunden']","['Bitte', 'was', '?', 'Jänicke', 'wurde', 'von', 'Ihrem', 'Neffen', 'gefunden', '.']","['Bitte', 'was', '?', 'Jänicke', 'werden', 'von', 'mein', 'Neffe', 'finden', '.']","['ADV', 'PRON', 'PUNCT', 'ADV', 'AUX', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']",Bitte was ? Jänicke werden von mein Neffe finden .,ADV PRON PUNCT ADV AUX ADP DET NOUN VERB PUNCT
