Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,2,"0:0:17,360","0:0:18,880","Bisher bei ""Babylon Berlin"",","bisher bei ""babylon berlin"",","['bei', 'babylon', 'bisher', 'berlin']","['Bisher', 'bei', 'Babylon', 'Berlin']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['ADV', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","Bisher bei "" Babylon Berlin "" ,",ADV ADP PUNCT PROPN PROPN PUNCT PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,3,"0:0:18,960","0:0:22,160",Ich kann in' Schlachthof gehen.  Der da sollte was finden.,ich kann in' schlachthof gehen.  der da sollte was finden.,"['schlachthof', 'was', 'gehen', 'finden', 'der', 'sollte', 'da', 'in', 'kann', 'ich']","['Ich', 'kann', 'in', 'Schlachthof', 'gehen', 'Der', 'da', 'sollte', 'was', 'finden']","['Ich', 'kann', 'in', ""'"", 'Schlachthof', 'gehen', '.', ' ', 'Der', 'da', 'sollte', 'was', 'finden', '.']","['Ich', 'können', 'in', ""'"", 'Schlachthof', 'gehen', '.', ' ', 'der', 'da', 'sollen', 'was', 'finden', '.']","['PRON', 'AUX', 'ADP', 'PUNCT', 'NOUN', 'VERB', 'PUNCT', 'SPACE', 'DET', 'ADV', 'AUX', 'PRON', 'VERB', 'PUNCT']",Ich können in ' Schlachthof gehen .   der da sollen was finden .,PRON AUX ADP PUNCT NOUN VERB PUNCT SPACE DET ADV AUX PRON VERB PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,4,"0:0:22,240","0:0:24,520","Wieso geht nicht die Kleine, wenn ich nichts finde?","wieso geht nicht die kleine, wenn ich nichts finde?","['wenn', 'finde', 'die', 'nichts', 'wieso', 'geht', 'nicht', 'ich', 'kleine']","['Wieso', 'geht', 'nicht', 'die', 'Kleine', 'wenn', 'ich', 'nichts', 'finde']","['Wieso', 'geht', 'nicht', 'die', 'Kleine', ',', 'wenn', 'ich', 'nichts', 'finde', '?']","['Wieso', 'gehen', 'nicht', 'der', 'Kleiner', ',', 'wenn', 'ich', 'nichts', 'finden', '?']","['ADV', 'VERB', 'PART', 'DET', 'NOUN', 'PUNCT', 'SCONJ', 'PRON', 'PRON', 'VERB', 'PUNCT']","Wieso gehen nicht der Kleiner , wenn ich nichts finden ?",ADV VERB PART DET NOUN PUNCT SCONJ PRON PRON VERB PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,5,"0:0:24,600","0:0:25,640",Seid ihr bekloppt?,seid ihr bekloppt?,"['seid', 'bekloppt', 'ihr']","['Seid', 'ihr', 'bekloppt']","['Seid', 'ihr', 'bekloppt', '?']","['sein', 'mein', 'bekloppt', '?']","['AUX', 'PRON', 'VERB', 'PUNCT']",sein mein bekloppt ?,AUX PRON VERB PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,6,"0:0:25,720","0:0:28,360",Die Toni geht zur Schule. Dafür gehen wir arbeiten.,die toni geht zur schule. dafür gehen wir arbeiten.,"['gehen', 'wir', 'arbeiten', 'toni', 'die', 'schule', 'dafür', 'geht', 'zur']","['Die', 'Toni', 'geht', 'zur', 'Schule', 'Dafür', 'gehen', 'wir', 'arbeiten']","['Die', 'Toni', 'geht', 'zur', 'Schule', '.', 'Dafür', 'gehen', 'wir', 'arbeiten', '.']","['der', 'Toni', 'gehen', 'zur', 'Schule', '.', 'Dafür', 'gehen', 'ich', 'arbeiten', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'PRON', 'VERB', 'PUNCT']",der Toni gehen zur Schule . Dafür gehen ich arbeiten .,DET NOUN VERB ADP NOUN PUNCT ADV VERB PRON VERB PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,7,"0:0:28,440","0:0:30,200","Mal halblang, noch bin ich ja da.","mal halblang, noch bin ich ja da.","['mal', 'halblang', 'noch', 'bin', 'ja', 'da', 'ich']","['Mal', 'halblang', 'noch', 'bin', 'ich', 'ja', 'da']","['Mal', 'halblang', ',', 'noch', 'bin', 'ich', 'ja', 'da', '.']","['Mal', 'halblang', ',', 'noch', 'sein', 'ich', 'ja', 'da', '.']","['ADV', 'ADV', 'PUNCT', 'ADV', 'AUX', 'PRON', 'ADV', 'ADV', 'PUNCT']","Mal halblang , noch sein ich ja da .",ADV ADV PUNCT ADV AUX PRON ADV ADV PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,8,"0:0:30,280","0:0:33,760","Sie müssen verhindern, dass um diesen Zug Öffentlichkeit entsteht.","sie müssen verhindern, dass um diesen zug öffentlichkeit entsteht.","['sie', 'müssen', 'dass', 'um', 'diesen', 'entsteht', 'öffentlichkeit', 'zug', 'verhindern']","['Sie', 'müssen', 'verhindern', 'dass', 'um', 'diesen', 'Zug', 'Öffentlichkeit', 'entsteht']","['Sie', 'müssen', 'verhindern', ',', 'dass', 'um', 'diesen', 'Zug', 'Öffentlichkeit', 'entsteht', '.']","['ich', 'müssen', 'verhindern', ',', 'dass', 'um', 'dies', 'Zug', 'Öffentlichkeit', 'entstehen', '.']","['PRON', 'AUX', 'VERB', 'PUNCT', 'SCONJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","ich müssen verhindern , dass um dies Zug Öffentlichkeit entstehen .",PRON AUX VERB PUNCT SCONJ ADP DET NOUN NOUN VERB PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,9,"0:0:33,840","0:0:35,520",Mein Name steht auf den Frachtpapieren.,mein name steht auf den frachtpapieren.,"['frachtpapieren', 'mein', 'den', 'steht', 'name', 'auf']","['Mein', 'Name', 'steht', 'auf', 'den', 'Frachtpapieren']","['Mein', 'Name', 'steht', 'auf', 'den', 'Frachtpapieren', '.']","['mein', 'Name', 'stehen', 'auf', 'der', 'Frachtpapieren', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",mein Name stehen auf der Frachtpapieren .,DET NOUN VERB ADP DET NOUN PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,10,"0:0:35,600","0:0:39,120",In den Waggons befindet sich Phosgen. Ein verbotener chemischer Kampfstoff.,in den waggons befindet sich phosgen. ein verbotener chemischer kampfstoff.,"['kampfstoff', 'waggons', 'sich', 'ein', 'befindet', 'chemischer', 'den', 'verbotener', 'in', 'phosgen']","['In', 'den', 'Waggons', 'befindet', 'sich', 'Phosgen', 'Ein', 'verbotener', 'chemischer', 'Kampfstoff']","['In', 'den', 'Waggons', 'befindet', 'sich', 'Phosgen', '.', 'Ein', 'verbotener', 'chemischer', 'Kampfstoff', '.']","['In', 'der', 'Waggon', 'befinden', 'sich', 'Phosgen', '.', 'Ein', 'verboten', 'chemisch', 'Kampfstoff', '.']","['ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",In der Waggon befinden sich Phosgen . Ein verboten chemisch Kampfstoff .,ADP DET NOUN VERB PRON NOUN PUNCT DET ADJ ADJ NOUN PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,11,"0:0:39,200","0:0:43,160",Mit dieser Menge könnten Sie in Berlin jegliches Leben vernichten.,mit dieser menge könnten sie in berlin jegliches leben vernichten.,"['sie', 'dieser', 'leben', 'berlin', 'menge', 'in', 'jegliches', 'könnten', 'vernichten', 'mit']","['Mit', 'dieser', 'Menge', 'könnten', 'Sie', 'in', 'Berlin', 'jegliches', 'Leben', 'vernichten']","['Mit', 'dieser', 'Menge', 'könnten', 'Sie', 'in', 'Berlin', 'jegliches', 'Leben', 'vernichten', '.']","['Mit', 'dies', 'Menge', 'können', 'ich', 'in', 'Berlin', 'jeglich', 'Leben', 'vernichten', '.']","['ADP', 'DET', 'NOUN', 'AUX', 'PRON', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'PUNCT']",Mit dies Menge können ich in Berlin jeglich Leben vernichten .,ADP DET NOUN AUX PRON ADP PROPN ADJ NOUN VERB PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,12,"0:0:43,240","0:0:45,760",Dafür werden Sie sich verantworten müssen.,dafür werden sie sich verantworten müssen.,"['sie', 'müssen', 'sich', 'werden', 'dafür', 'verantworten']","['Dafür', 'werden', 'Sie', 'sich', 'verantworten', 'müssen']","['Dafür', 'werden', 'Sie', 'sich', 'verantworten', 'müssen', '.']","['Dafür', 'werden', 'ich', 'sich', 'verantworten', 'müssen', '.']","['ADV', 'AUX', 'PRON', 'PRON', 'VERB', 'AUX', 'PUNCT']",Dafür werden ich sich verantworten müssen .,ADV AUX PRON PRON VERB AUX PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,13,"0:0:45,840","0:0:47,480",Mischa! Jurij!,mischa! jurij!,"['jurij', 'mischa']","['Mischa', 'Jurij']","['Mischa', '!', 'Jurij', '!']","['Mischa', '!', 'Jurij', '!']","['PROPN', 'PUNCT', 'PROPN', 'PUNCT']",Mischa ! Jurij !,PROPN PUNCT PROPN PUNCT
Babylon_Berlin__S02E01.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E01,14,"0:0:47,560","0:0:50,40",Deinetwegen wurden sie alle umgebracht!,deinetwegen wurden sie alle umgebracht!,"['umgebracht', 'sie', 'alle', 'deinetwegen', 'wurden']","['Deinetwegen', 'wurden', 'sie', 'alle', 'umgebracht']","['Deinetwegen', 'wurden', 'sie', 'alle', 'umgebracht', '!']","['Deinetwegen', 'werden', 'ich', 'all', 'umbringen', '!']","['NOUN', 'AUX', 'PRON', 'PRON', 'VERB', 'PUNCT']",Deinetwegen werden ich all umbringen !,NOUN AUX PRON PRON VERB PUNCT
