Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,2,"0:0:17,80","0:0:18,600","Bisher bei ""Babylon Berlin"",","bisher bei ""babylon berlin"",","['bei', 'babylon', 'bisher', 'berlin']","['Bisher', 'bei', 'Babylon', 'Berlin']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['ADV', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","Bisher bei "" Babylon Berlin "" ,",ADV ADP PUNCT PROPN PROPN PUNCT PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,3,"0:0:18,680","0:0:23,400","Wir haben die Pflicht, ein Bollwerk gegen die Anarchie aufzubauen.","wir haben die pflicht, ein bollwerk gegen die anarchie aufzubauen.","['wir', 'pflicht', 'bollwerk', 'ein', 'aufzubauen', 'die', 'haben', 'gegen', 'anarchie']","['Wir', 'haben', 'die', 'Pflicht', 'ein', 'Bollwerk', 'gegen', 'die', 'Anarchie', 'aufzubauen']","['Wir', 'haben', 'die', 'Pflicht', ',', 'ein', 'Bollwerk', 'gegen', 'die', 'Anarchie', 'aufzubauen', '.']","['ich', 'haben', 'der', 'Pflicht', ',', 'einen', 'Bollwerk', 'gegen', 'der', 'Anarchie', 'aufbauen', '.']","['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']","ich haben der Pflicht , einen Bollwerk gegen der Anarchie aufbauen .",PRON VERB DET NOUN PUNCT DET NOUN ADP DET NOUN VERB PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,4,"0:0:23,480","0:0:25,760",Sie haben sie abgeschossen wie die Spatzen vom Dach.,sie haben sie abgeschossen wie die spatzen vom dach.,"['sie', 'dach', 'wie', 'die', 'abgeschossen', 'vom', 'haben', 'spatzen']","['Sie', 'haben', 'sie', 'abgeschossen', 'wie', 'die', 'Spatzen', 'vom', 'Dach']","['Sie', 'haben', 'sie', 'abgeschossen', 'wie', 'die', 'Spatzen', 'vom', 'Dach', '.']","['ich', 'haben', 'ich', 'abschießen', 'wie', 'der', 'Spatz', 'vom', 'Dach', '.']","['PRON', 'AUX', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",ich haben ich abschießen wie der Spatz vom Dach .,PRON AUX PRON VERB ADP DET NOUN ADP NOUN PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,5,"0:0:25,840","0:0:27,280",Das hat niemand gesehen.,das hat niemand gesehen.,"['gesehen', 'niemand', 'hat', 'das']","['Das', 'hat', 'niemand', 'gesehen']","['Das', 'hat', 'niemand', 'gesehen', '.']","['der', 'haben', 'niemand', 'sehen', '.']","['PRON', 'AUX', 'PRON', 'VERB', 'PUNCT']",der haben niemand sehen .,PRON AUX PRON VERB PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,6,"0:0:27,360","0:0:30,560","Das Blut ist noch nicht getrocknet, und Sie beginnen mit der Vertuschung?","das blut ist noch nicht getrocknet, und sie beginnen mit der vertuschung?","['beginnen', 'sie', 'ist', 'das', 'der', 'getrocknet', 'vertuschung', 'blut', 'nicht', 'und', 'mit', 'noch']","['Das', 'Blut', 'ist', 'noch', 'nicht', 'getrocknet', 'und', 'Sie', 'beginnen', 'mit', 'der', 'Vertuschung']","['Das', 'Blut', 'ist', 'noch', 'nicht', 'getrocknet', ',', 'und', 'Sie', 'beginnen', 'mit', 'der', 'Vertuschung', '?']","['der', 'Blut', 'sein', 'noch', 'nicht', 'trocknen', ',', 'und', 'ich', 'beginnen', 'mit', 'der', 'Vertuschung', '?']","['DET', 'NOUN', 'AUX', 'ADV', 'PART', 'ADV', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","der Blut sein noch nicht trocknen , und ich beginnen mit der Vertuschung ?",DET NOUN AUX ADV PART ADV PUNCT CCONJ PRON VERB ADP DET NOUN PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,7,"0:0:31,520","0:0:32,920",Erkennst du mich nicht mehr?,erkennst du mich nicht mehr?,"['mich', 'erkennst', 'du', 'mehr', 'nicht']","['Erkennst', 'du', 'mich', 'nicht', 'mehr']","['Erkennst', 'du', 'mich', 'nicht', 'mehr', '?']","['Erkennst', 'du', 'sich', 'nicht', 'mehr', '?']","['NOUN', 'PRON', 'PRON', 'PART', 'ADV', 'PUNCT']",Erkennst du sich nicht mehr ?,NOUN PRON PRON PART ADV PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,8,"0:0:33,0","0:0:34,80",Greta.,greta.,['greta'],['Greta'],"['Greta', '.']","['Greta', '.']","['PROPN', 'PUNCT']",Greta .,PROPN PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,9,"0:0:34,160","0:0:36,280",Scheint unter die Räder gekommen zu sein.,scheint unter die räder gekommen zu sein.,"['sein', 'scheint', 'die', 'unter', 'zu', 'gekommen', 'räder']","['Scheint', 'unter', 'die', 'Räder', 'gekommen', 'zu', 'sein']","['Scheint', 'unter', 'die', 'Räder', 'gekommen', 'zu', 'sein', '.']","['Scheint', 'unter', 'der', 'Rad', 'kommen', 'zu', 'mein', '.']","['VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'PART', 'AUX', 'PUNCT']",Scheint unter der Rad kommen zu mein .,VERB ADP DET NOUN VERB PART AUX PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,10,"0:0:36,360","0:0:37,880",Das sieht nicht nach 'nem Unfall aus.,das sieht nicht nach 'nem unfall aus.,"['das', 'aus', ""'nem"", 'unfall', 'nicht', 'sieht', 'nach']","['Das', 'sieht', 'nicht', 'nach', ""'nem"", 'Unfall', 'aus']","['Das', 'sieht', 'nicht', 'nach', ""'nem"", 'Unfall', 'aus', '.']","['der', 'sehen', 'nicht', 'nach', ""'nem"", 'Unfall', 'aus', '.']","['PRON', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'ADP', 'PUNCT']",der sehen nicht nach 'nem Unfall aus .,PRON VERB PART ADP DET NOUN ADP PUNCT
Babylon_Berlin__S01E05.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E05,11,"0:0:38,520","0:0:40,720","Das war kein harter Bursche, das habe ich zu spät kapiert.","das war kein harter bursche, das habe ich zu spät kapiert.","['kein', 'bursche', 'das', 'kapiert', 'ich', 'spät', 'habe', 'harter', 'zu', 'war']","['Das', 'war', 'kein', 'harter', 'Bursche', 'das', 'habe', 'ich', 'zu', 'spät', 'kapiert']","['Das', 'war', 'kein', 'harter', 'Bursche', ',', 'das', 'habe', 'ich', 'zu', 'spät', 'kapiert', '.']","['der', 'sein', 'kein', 'hart', 'Bursche', ',', 'der', 'habe', 'ich', 'zu', 'spät', 'kapieren', '.']","['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'PART', 'ADV', 'VERB', 'PUNCT']","der sein kein hart Bursche , der habe ich zu spät kapieren .",PRON AUX DET ADJ NOUN PUNCT PRON AUX PRON PART ADV VERB PUNCT
