Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,2,"0:0:8,880","0:0:10,200","Bisher bei Babylon Berlin,","bisher bei babylon berlin,","['bei', 'babylon', 'bisher', 'berlin']","['Bisher', 'bei', 'Babylon', 'Berlin']","['Bisher', 'bei', 'Babylon', 'Berlin', ',']","['Bisher', 'bei', 'Babylon', 'Berlin', ',']","['ADV', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","Bisher bei Babylon Berlin ,",ADV ADP PROPN PROPN PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,3,"0:0:10,280","0:0:12,720",Ich muss die Verhörprotokolle einer Angeklagten einsehen.,ich muss die verhörprotokolle einer angeklagten einsehen.,"['angeklagten', 'muss', 'die', 'einer', 'verhörprotokolle', 'ich', 'einsehen']","['Ich', 'muss', 'die', 'Verhörprotokolle', 'einer', 'Angeklagten', 'einsehen']","['Ich', 'muss', 'die', 'Verhörprotokolle', 'einer', 'Angeklagten', 'einsehen', '.']","['Ich', 'muss', 'der', 'Verhörprotokolle', 'einer', 'Angeklagte', 'einsehen', '.']","['PRON', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'VERB', 'PUNCT']",Ich muss der Verhörprotokolle einer Angeklagte einsehen .,PRON VERB DET NOUN DET NOUN VERB PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,4,"0:0:12,800","0:0:13,800",In der Mordsache Benda.,in der mordsache benda.,"['der', 'benda', 'mordsache', 'in']","['In', 'der', 'Mordsache', 'Benda']","['In', 'der', 'Mordsache', 'Benda', '.']","['In', 'der', 'Mordsache', 'Benda', '.']","['ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",In der Mordsache Benda .,ADP DET ADJ NOUN PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,5,"0:0:13,880","0:0:16,680",Seit letzte Woche sind die Akten in der Mordsache Benda unter Verschluss.,seit letzte woche sind die akten in der mordsache benda unter verschluss.,"['woche', 'der', 'benda', 'mordsache', 'sind', 'die', 'unter', 'akten', 'in', 'letzte', 'seit', 'verschluss']","['Seit', 'letzte', 'Woche', 'sind', 'die', 'Akten', 'in', 'der', 'Mordsache', 'Benda', 'unter', 'Verschluss']","['Seit', 'letzte', 'Woche', 'sind', 'die', 'Akten', 'in', 'der', 'Mordsache', 'Benda', 'unter', 'Verschluss', '.']","['seit', 'letzte', 'Woche', 'sein', 'der', 'Akte', 'in', 'der', 'Mordsache', 'Benda', 'unter', 'Verschluss', '.']","['ADP', 'ADJ', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT']",seit letzte Woche sein der Akte in der Mordsache Benda unter Verschluss .,ADP ADJ NOUN AUX DET NOUN ADP DET ADJ NOUN ADP PROPN PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,6,"0:0:16,760","0:0:18,760",Wer hat das angeordnet? Regierungsrat Wendt.,wer hat das angeordnet? regierungsrat wendt.,"['wendt', 'angeordnet', 'das', 'regierungsrat', 'wer', 'hat']","['Wer', 'hat', 'das', 'angeordnet', 'Regierungsrat', 'Wendt']","['Wer', 'hat', 'das', 'angeordnet', '?', 'Regierungsrat', 'Wendt', '.']","['Wer', 'haben', 'der', 'anordnen', '?', 'Regierungsrat', 'Wendt', '.']","['PRON', 'AUX', 'PRON', 'VERB', 'PUNCT', 'NOUN', 'PROPN', 'PUNCT']",Wer haben der anordnen ? Regierungsrat Wendt .,PRON AUX PRON VERB PUNCT NOUN PROPN PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,7,"0:0:18,840","0:0:20,680",Sie entwickeln sich zum Meisterspion.,sie entwickeln sich zum meisterspion.,"['sie', 'entwickeln', 'sich', 'meisterspion', 'zum']","['Sie', 'entwickeln', 'sich', 'zum', 'Meisterspion']","['Sie', 'entwickeln', 'sich', 'zum', 'Meisterspion', '.']","['ich', 'entwickeln', 'sich', 'zum', 'Meisterspion', '.']","['PRON', 'VERB', 'PRON', 'ADP', 'NOUN', 'PUNCT']",ich entwickeln sich zum Meisterspion .,PRON VERB PRON ADP NOUN PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,8,"0:0:21,840","0:0:23,280","Samuel Katelbach, Redakteur.","samuel katelbach, redakteur.","['redakteur', 'samuel', 'katelbach']","['Samuel', 'Katelbach', 'Redakteur']","['Samuel', 'Katelbach', ',', 'Redakteur', '.']","['Samuel', 'Katelbach', ',', 'Redakteur', '.']","['PROPN', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT']","Samuel Katelbach , Redakteur .",PROPN PROPN PUNCT NOUN PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,9,"0:0:23,360","0:0:25,0",Ist das nicht ein Bekannter von Ihnen?,ist das nicht ein bekannter von ihnen?,"['das', 'ist', 'ein', 'bekannter', 'ihnen', 'nicht', 'von']","['Ist', 'das', 'nicht', 'ein', 'Bekannter', 'von', 'Ihnen']","['Ist', 'das', 'nicht', 'ein', 'Bekannter', 'von', 'Ihnen', '?']","['sein', 'der', 'nicht', 'einen', 'Bekannter', 'von', 'ich', '?']","['AUX', 'PRON', 'PART', 'DET', 'NOUN', 'ADP', 'PRON', 'PUNCT']",sein der nicht einen Bekannter von ich ?,AUX PRON PART DET NOUN ADP PRON PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,10,"0:0:28,640","0:0:30,400",Drei Morde in einer Woche.,drei morde in einer woche.,"['woche', 'drei', 'einer', 'morde', 'in']","['Drei', 'Morde', 'in', 'einer', 'Woche']","['Drei', 'Morde', 'in', 'einer', 'Woche', '.']","['Drei', 'Mord', 'in', 'einer', 'Woche', '.']","['NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",Drei Mord in einer Woche .,NUM NOUN ADP DET NOUN PUNCT
Babylon_Berlin__S03E05.srt,Babylon Berlin,Babylon Berlin S03,Babylon Berlin E05,11,"0:0:30,480","0:0:33,560","Betty Winter, Felix Krempin und Tilly Brooks.","betty winter, felix krempin und tilly brooks.","['betty', 'tilly', 'winter', 'brooks', 'felix', 'krempin', 'und']","['Betty', 'Winter', 'Felix', 'Krempin', 'und', 'Tilly', 'Brooks']","['Betty', 'Winter', ',', 'Felix', 'Krempin', 'und', 'Tilly', 'Brooks', '.']","['Betty', 'Winter', ',', 'Felix', 'Krempin', 'und', 'Tilly', 'Brooks', '.']","['NOUN', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT']","Betty Winter , Felix Krempin und Tilly Brooks .",NOUN PROPN PUNCT PROPN PROPN CCONJ PROPN PROPN PUNCT
