Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,2,"0:0:17,160","0:0:19,80","Bisher bei ""Babylon Berlin"",","bisher bei ""babylon berlin"",","['bei', 'babylon', 'bisher', 'berlin']","['Bisher', 'bei', 'Babylon', 'Berlin']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['ADV', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","Bisher bei "" Babylon Berlin "" ,",ADV ADP PUNCT PROPN PROPN PUNCT PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,3,"0:0:19,360","0:0:21,920","Gereon Rath. Dich wird man nie los, was?","gereon rath. dich wird man nie los, was?","['was', 'dich', 'nie', 'gereon', 'man', 'wird', 'los', 'rath']","['Gereon', 'Rath', 'Dich', 'wird', 'man', 'nie', 'los', 'was']","['Gereon', 'Rath', '.', 'Dich', 'wird', 'man', 'nie', 'los', ',', 'was', '?']","['Gereon', 'Rath', '.', 'sich', 'werden', 'man', 'nie', 'los', ',', 'was', '?']","['PROPN', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'PRON', 'ADV', 'ADV', 'PUNCT', 'PRON', 'PUNCT']","Gereon Rath . sich werden man nie los , was ?",PROPN PROPN PUNCT PRON AUX PRON ADV ADV PUNCT PRON PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,4,"0:0:22,0","0:0:24,360",Die haben König. Er hat den Film nicht vernichtet.,die haben könig. er hat den film nicht vernichtet.,"['könig', 'die', 'vernichtet', 'film', 'haben', 'den', 'nicht', 'er', 'hat']","['Die', 'haben', 'König', 'Er', 'hat', 'den', 'Film', 'nicht', 'vernichtet']","['Die', 'haben', 'König', '.', 'Er', 'hat', 'den', 'Film', 'nicht', 'vernichtet', '.']","['der', 'haben', 'König', '.', 'ich', 'haben', 'der', 'Film', 'nicht', 'vernichten', '.']","['PRON', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'DET', 'NOUN', 'PART', 'VERB', 'PUNCT']",der haben König . ich haben der Film nicht vernichten .,PRON VERB NOUN PUNCT PRON AUX DET NOUN PART VERB PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,5,"0:0:24,440","0:0:25,960",Das war meine klare Anweisung.,das war meine klare anweisung.,"['meine', 'das', 'klare', 'war', 'anweisung']","['Das', 'war', 'meine', 'klare', 'Anweisung']","['Das', 'war', 'meine', 'klare', 'Anweisung', '.']","['der', 'sein', 'meinen', 'klaren', 'Anweisung', '.']","['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT']",der sein meinen klaren Anweisung .,PRON AUX DET ADJ NOUN PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,6,"0:0:26,40","0:0:29,120",Krajewski? Der war mal bei uns Polizist.,krajewski? der war mal bei uns polizist.,"['mal', 'der', 'uns', 'bei', 'polizist', 'war', 'krajewski']","['Krajewski', 'Der', 'war', 'mal', 'bei', 'uns', 'Polizist']","['Krajewski', '?', 'Der', 'war', 'mal', 'bei', 'uns', 'Polizist', '.']","['Krajewski', '?', 'der', 'sein', 'mal', 'bei', 'sich', 'Polizist', '.']","['PROPN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADP', 'PRON', 'NOUN', 'PUNCT']",Krajewski ? der sein mal bei sich Polizist .,PROPN PUNCT PRON AUX ADV ADP PRON NOUN PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,7,"0:0:29,200","0:0:33,80","Dachte im Ernst, er kann nach'm Krieg ganz normal wieder zurück in 'n Dienst.","dachte im ernst, er kann nach'm krieg ganz normal wieder zurück in 'n dienst.","['zurück', 'ganz', 'im', ""'n"", 'krieg', 'normal', 'ernst', 'dienst', 'wieder', ""nach'm"", 'in', 'dachte', 'kann', 'er']","['Dachte', 'im', 'Ernst', 'er', 'kann', ""nach'm"", 'Krieg', 'ganz', 'normal', 'wieder', 'zurück', 'in', ""'n"", 'Dienst']","['Dachte', 'im', 'Ernst', ',', 'er', 'kann', ""nach'm"", 'Krieg', 'ganz', 'normal', 'wieder', 'zurück', 'in', ""'n"", 'Dienst', '.']","['Dachte', 'im', 'Ernst', ',', 'ich', 'können', ""nach'm"", 'Krieg', 'ganz', 'normal', 'wieder', 'zurück', 'in', ""'n"", 'Dienst', '.']","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","Dachte im Ernst , ich können nach'm Krieg ganz normal wieder zurück in 'n Dienst .",NOUN ADP NOUN PUNCT PRON AUX ADJ NOUN ADV ADV ADV ADV ADP DET NOUN PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,8,"0:0:33,160","0:0:34,520",Als Zitterer.,als zitterer.,"['zitterer', 'als']","['Als', 'Zitterer']","['Als', 'Zitterer', '.']","['als', 'Zitterer', '.']","['ADP', 'NOUN', 'PUNCT']",als Zitterer .,ADP NOUN PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,9,"0:0:34,600","0:0:36,880","Du weißt, wonach ich suche. Wo ist der Film?","du weißt, wonach ich suche. wo ist der film?","['wonach', 'ist', 'du', 'weißt', 'der', 'suche', 'wo', 'film', 'ich']","['Du', 'weißt', 'wonach', 'ich', 'suche', 'Wo', 'ist', 'der', 'Film']","['Du', 'weißt', ',', 'wonach', 'ich', 'suche', '.', 'Wo', 'ist', 'der', 'Film', '?']","['Du', 'wissen', ',', 'wonach', 'ich', 'suche', '.', 'wo', 'sein', 'der', 'Film', '?']","['PRON', 'VERB', 'PUNCT', 'SCONJ', 'PRON', 'VERB', 'PUNCT', 'ADV', 'AUX', 'DET', 'NOUN', 'PUNCT']","Du wissen , wonach ich suche . wo sein der Film ?",PRON VERB PUNCT SCONJ PRON VERB PUNCT ADV AUX DET NOUN PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,10,"0:0:36,960","0:0:39,480","Du hast keine Ahnung, mit wem du's zu tun hast.","du hast keine ahnung, mit wem du's zu tun hast.","['keine', 'tun', 'du', 'ahnung', ""'s"", 'hast', 'wem', 'zu', 'mit']","['Du', 'hast', 'keine', 'Ahnung', 'mit', 'wem', 'du', ""'s"", 'zu', 'tun', 'hast']","['Du', 'hast', 'keine', 'Ahnung', ',', 'mit', 'wem', 'du', ""'s"", 'zu', 'tun', 'hast', '.']","['Du', 'haben', 'kein', 'Ahnung', ',', 'mit', 'wer', 'du', ""'s"", 'zu', 'tun', 'haben', '.']","['PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'PRON', 'PRON', 'PART', 'VERB', 'AUX', 'PUNCT']","Du haben kein Ahnung , mit wer du 's zu tun haben .",PRON AUX DET NOUN PUNCT ADP PRON PRON PRON PART VERB AUX PUNCT
Babylon_Berlin__S01E02.srt,Babylon Berlin,Babylon Berlin S01,Babylon Berlin E02,11,"0:0:39,560","0:0:40,640","Mir wurde zugetragen,","mir wurde zugetragen,","['wurde', 'mir', 'zugetragen']","['Mir', 'wurde', 'zugetragen']","['Mir', 'wurde', 'zugetragen', ',']","['ich', 'werden', 'zutragen', ',']","['PRON', 'AUX', 'VERB', 'PUNCT']","ich werden zutragen ,",PRON AUX VERB PUNCT
