Unique_ID,Show_Name,Season,Episode,Line_Index,Start,End,Dialogue,Dialogue_lower,Dialogue_Set_Words,Dialogue_Words,Dialogue_Tokens_Text,Dialogue_Tokens_Lemmas,Dialogue_Tokens_POS_Tags,Dialogue_Lemmas_Pattern,Dialogue_POS_Tags_Pattern
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,2,"0:0:17,440","0:0:19,80","Bisher bei ""Babylon Berlin"",","bisher bei ""babylon berlin"",","['bei', 'babylon', 'bisher', 'berlin']","['Bisher', 'bei', 'Babylon', 'Berlin']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['Bisher', 'bei', '""', 'Babylon', 'Berlin', '""', ',']","['ADV', 'ADP', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'PUNCT']","Bisher bei "" Babylon Berlin "" ,",ADV ADP PUNCT PROPN PROPN PUNCT PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,3,"0:0:19,160","0:0:21,720",Der Tote gehörte zu einer russischen Widerstandsorganisation.,der tote gehörte zu einer russischen widerstandsorganisation.,"['russischen', 'der', 'tote', 'einer', 'widerstandsorganisation', 'zu', 'gehörte']","['Der', 'Tote', 'gehörte', 'zu', 'einer', 'russischen', 'Widerstandsorganisation']","['Der', 'Tote', 'gehörte', 'zu', 'einer', 'russischen', 'Widerstandsorganisation', '.']","['der', 'Tote', 'gehören', 'zu', 'einer', 'russisch', 'Widerstandsorganisation', '.']","['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",der Tote gehören zu einer russisch Widerstandsorganisation .,DET NOUN VERB ADP DET ADJ NOUN PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,4,"0:0:21,800","0:0:25,400","Die 15 Leichen aus dem Kiefernwald waren Mitglieder dieser ""Roten Festung"".","die 15 leichen aus dem kiefernwald waren mitglieder dieser ""roten festung"".","['dem', 'roten', 'festung', 'dieser', 'aus', 'leichen', 'die', 'waren', '15', 'kiefernwald', 'mitglieder']","['Die', '15', 'Leichen', 'aus', 'dem', 'Kiefernwald', 'waren', 'Mitglieder', 'dieser', 'Roten', 'Festung']","['Die', '15', 'Leichen', 'aus', 'dem', 'Kiefernwald', 'waren', 'Mitglieder', 'dieser', '""', 'Roten', 'Festung', '""', '.']","['der', '15', 'Leiche', 'aus', 'der', 'Kiefernwald', 'sein', 'Mitglied', 'dies', '""', 'Rote', 'Festung', '""', '.']","['DET', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'NOUN', 'DET', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']","der 15 Leiche aus der Kiefernwald sein Mitglied dies "" Rote Festung "" .",DET NUM NOUN ADP DET NOUN AUX NOUN DET PUNCT ADJ NOUN PUNCT PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,5,"0:0:25,480","0:0:27,880","Kommissar Rath ist auf einen Frachtbrief gestoßen,","kommissar rath ist auf einen frachtbrief gestoßen,","['gestoßen', 'ist', 'einen', 'frachtbrief', 'kommissar', 'auf', 'rath']","['Kommissar', 'Rath', 'ist', 'auf', 'einen', 'Frachtbrief', 'gestoßen']","['Kommissar', 'Rath', 'ist', 'auf', 'einen', 'Frachtbrief', 'gestoßen', ',']","['Kommissar', 'Rath', 'sein', 'auf', 'ein', 'Frachtbrief', 'stoßen', ',']","['NOUN', 'PROPN', 'AUX', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']","Kommissar Rath sein auf ein Frachtbrief stoßen ,",NOUN PROPN AUX ADP DET NOUN VERB PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,6,"0:0:27,960","0:0:31,360",der diese Organisation in eine sehr brisante Schmuggelei verwickelt.,der diese organisation in eine sehr brisante schmuggelei verwickelt.,"['sehr', 'diese', 'der', 'brisante', 'eine', 'in', 'organisation', 'verwickelt', 'schmuggelei']","['der', 'diese', 'Organisation', 'in', 'eine', 'sehr', 'brisante', 'Schmuggelei', 'verwickelt']","['der', 'diese', 'Organisation', 'in', 'eine', 'sehr', 'brisante', 'Schmuggelei', 'verwickelt', '.']","['der', 'dies', 'Organisation', 'in', 'einen', 'sehr', 'brisant', 'Schmuggelei', 'verwickeln', '.']","['DET', 'DET', 'NOUN', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'VERB', 'PUNCT']",der dies Organisation in einen sehr brisant Schmuggelei verwickeln .,DET DET NOUN ADP DET ADV ADJ NOUN VERB PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,7,"0:0:31,440","0:0:33,520",Woher wussten Sie von dem Bahnhof?,woher wussten sie von dem bahnhof?,"['dem', 'sie', 'wussten', 'woher', 'von', 'bahnhof']","['Woher', 'wussten', 'Sie', 'von', 'dem', 'Bahnhof']","['Woher', 'wussten', 'Sie', 'von', 'dem', 'Bahnhof', '?']","['Woher', 'wussten', 'ich', 'von', 'der', 'Bahnhof', '?']","['ADV', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'PUNCT']",Woher wussten ich von der Bahnhof ?,ADV VERB PRON ADP DET NOUN PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,8,"0:0:34,280","0:0:39,160","Seit Jahren versuche ich, den Schatz aus den Klauen Stalins zu befreien.","seit jahren versuche ich, den schatz aus den klauen stalins zu befreien.","['schatz', 'stalins', 'aus', 'jahren', 'versuche', 'den', 'klauen', 'befreien', 'zu', 'seit', 'ich']","['Seit', 'Jahren', 'versuche', 'ich', 'den', 'Schatz', 'aus', 'den', 'Klauen', 'Stalins', 'zu', 'befreien']","['Seit', 'Jahren', 'versuche', 'ich', ',', 'den', 'Schatz', 'aus', 'den', 'Klauen', 'Stalins', 'zu', 'befreien', '.']","['seit', 'Jahr', 'versuche', 'ich', ',', 'der', 'Schatz', 'aus', 'der', 'Klauen', 'Stalin', 'zu', 'befreien', '.']","['ADP', 'NOUN', 'VERB', 'PRON', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'PUNCT']","seit Jahr versuche ich , der Schatz aus der Klauen Stalin zu befreien .",ADP NOUN VERB PRON PUNCT DET NOUN ADP DET NOUN NOUN PART VERB PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,9,"0:0:39,240","0:0:41,120",Dein Zug war meine letzte Chance.,dein zug war meine letzte chance.,"['chance', 'meine', 'dein', 'zug', 'letzte', 'war']","['Dein', 'Zug', 'war', 'meine', 'letzte', 'Chance']","['Dein', 'Zug', 'war', 'meine', 'letzte', 'Chance', '.']","['mein', 'Zug', 'sein', 'meinen', 'letzte', 'Chance', '.']","['DET', 'NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'PUNCT']",mein Zug sein meinen letzte Chance .,DET NOUN AUX DET ADJ NOUN PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,10,"0:0:41,200","0:0:43,40",Hast du die Fracht gesehen?  Ja.,hast du die fracht gesehen?  ja.,"['du', 'ja', 'die', 'gesehen', 'hast', 'fracht']","['Hast', 'du', 'die', 'Fracht', 'gesehen', 'Ja']","['Hast', 'du', 'die', 'Fracht', 'gesehen', '?', ' ', 'Ja', '.']","['haben', 'du', 'der', 'Fracht', 'sehen', '?', ' ', 'Ja', '.']","['VERB', 'PRON', 'DET', 'NOUN', 'VERB', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT']",haben du der Fracht sehen ?   Ja .,VERB PRON DET NOUN VERB PUNCT SPACE NOUN PUNCT
Babylon_Berlin__S02E02.srt,Babylon Berlin,Babylon Berlin S02,Babylon Berlin E02,11,"0:0:43,120","0:0:45,40","Ruf in der Charité an, dass sie sie holen.","ruf in der charité an, dass sie sie holen.","['ruf', 'an', 'sie', 'charité', 'der', 'dass', 'in', 'holen']","['Ruf', 'in', 'der', 'Charité', 'an', 'dass', 'sie', 'sie', 'holen']","['Ruf', 'in', 'der', 'Charité', 'an', ',', 'dass', 'sie', 'sie', 'holen', '.']","['Ruf', 'in', 'der', 'Charité', 'an', ',', 'dass', 'ich', 'ich', 'holen', '.']","['NOUN', 'ADP', 'DET', 'PROPN', 'ADP', 'PUNCT', 'SCONJ', 'PRON', 'PRON', 'VERB', 'PUNCT']","Ruf in der Charité an , dass ich ich holen .",NOUN ADP DET PROPN ADP PUNCT SCONJ PRON PRON VERB PUNCT
